year	site	block	plot	sr	fr	fgc	mix.nest	mix	grass	forb	legume	funct	GRASS	FORB	LEG	species	level	biomass
2	Ireland	H	R5P025	1	1	1	121	109	Yes	No	No	g	Yes	No	No	G5ANTODO1	Species	311.2
2	Ireland	I	R5P074	1	1	1	121	109	Yes	No	No	g	Yes	No	No	G5ANTODO1	Species	529.2
2	Ireland	H	R5P020	1	1	3	122	110	No	No	Yes	l	No	No	Yes	L5LOTPED1	Species	118
2	Ireland	I	R5P067	1	1	3	122	110	No	No	Yes	l	No	No	Yes	L5LOTPED1	Species	38
2	Ireland	H	R5P026	1	1	2	123	111	No	Yes	No	f	No	Yes	No	H5CENNIG1	Species	312
2	Ireland	I	R5P043	1	1	2	123	111	No	Yes	No	f	No	Yes	No	H5CENNIG1	Species	204.8
2	Ireland	H	R5P011	1	1	2	124	112	No	Yes	No	f	No	Yes	No	H5RANREP1	Species	26.4
2	Ireland	I	R5P070	1	1	2	124	112	No	Yes	No	f	No	Yes	No	H5RANREP1	Species	84.4
2	Ireland	H	R5P013	1	1	2	125	113	No	Yes	No	f	No	Yes	No	H5RUMACE1	Species	280
2	Ireland	I	R5P076	1	1	2	125	113	No	Yes	No	f	No	Yes	No	H5RUMACE1	Species	259.6
2	Ireland	H	R5P023	2	1	1	126	114	Yes	No	No	g	Yes	No	No	G5AGRCAP1	Species	94
2	Ireland	H	R5P023	2	1	1	126	114	Yes	No	No	g	Yes	No	No	G5ANTODO1	Species	336.8
2	Ireland	I	R5P048	2	1	1	126	114	Yes	No	No	g	Yes	No	No	G5AGRCAP1	Species	42.8
2	Ireland	I	R5P048	2	1	1	126	114	Yes	No	No	g	Yes	No	No	G5ANTODO1	Species	547.2
2	Ireland	H	R5P032	2	1	1	127	115	Yes	No	No	g	Yes	No	No	G5ALOPRA1	Species	15.6
2	Ireland	H	R5P032	2	1	1	127	115	Yes	No	No	g	Yes	No	No	G5HOLLAN1	Species	400.4
2	Ireland	I	R5P068	2	1	1	127	115	Yes	No	No	g	Yes	No	No	G5ALOPRA1	Species	32
2	Ireland	I	R5P068	2	1	1	127	115	Yes	No	No	g	Yes	No	No	G5HOLLAN1	Species	552.8
2	Ireland	H	R5P016	2	2	5	128	116	Yes	No	Yes	g	Yes	No	No	G5HOLLAN1	Species	494.4
2	Ireland	I	R5P065	2	2	5	128	116	Yes	No	Yes	g	Yes	No	No	G5HOLLAN1	Species	402.4
2	Ireland	H	R5P016	2	2	5	128	116	Yes	No	Yes	l	No	No	Yes	L5TRIREP1	Species	0
2	Ireland	I	R5P065	2	2	5	128	116	Yes	No	Yes	l	No	No	Yes	L5TRIREP1	Species	0
2	Ireland	H	R5P004	2	2	5	129	117	Yes	No	Yes	g	Yes	No	No	G5AGRCAP1	Species	240.4
2	Ireland	I	R5P073	2	2	5	129	117	Yes	No	Yes	g	Yes	No	No	G5AGRCAP1	Species	270.8
2	Ireland	H	R5P004	2	2	5	129	117	Yes	No	Yes	l	No	No	Yes	L5LOTPED1	Species	19.6
2	Ireland	I	R5P073	2	2	5	129	117	Yes	No	Yes	l	No	No	Yes	L5LOTPED1	Species	14.4
2	Ireland	H	R5P008	2	2	4	130	118	Yes	Yes	No	g	Yes	No	No	G5ANTODO1	Species	436.4
2	Ireland	I	R5P061	2	2	4	130	118	Yes	Yes	No	g	Yes	No	No	G5ANTODO1	Species	382.4
2	Ireland	H	R5P008	2	2	4	130	118	Yes	Yes	No	f	No	Yes	No	H5PLALAN1	Species	20
2	Ireland	I	R5P061	2	2	4	130	118	Yes	Yes	No	f	No	Yes	No	H5PLALAN1	Species	77.1
2	Ireland	H	R5P018	2	2	4	131	119	Yes	Yes	No	g	Yes	No	No	G5ALOPRA1	Species	70
2	Ireland	I	R5P049	2	2	4	131	119	Yes	Yes	No	g	Yes	No	No	G5ALOPRA1	Species	139.2
2	Ireland	H	R5P018	2	2	4	131	119	Yes	Yes	No	f	No	Yes	No	H5RUMACE1	Species	197.6
2	Ireland	I	R5P049	2	2	4	131	119	Yes	Yes	No	f	No	Yes	No	H5RUMACE1	Species	187.6
2	Ireland	H	R5P012	2	2	6	132	120	No	Yes	Yes	f	No	Yes	No	H5CENNIG1	Species	196.4
2	Ireland	I	R5P053	2	2	6	132	120	No	Yes	Yes	f	No	Yes	No	H5CENNIG1	Species	323.2
2	Ireland	H	R5P012	2	2	6	132	120	No	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	51.6
2	Ireland	I	R5P053	2	2	6	132	120	No	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	12
2	Ireland	H	R5P024	2	2	6	133	121	No	Yes	Yes	f	No	Yes	No	H5PLALAN1	Species	606.4
2	Ireland	I	R5P062	2	2	6	133	121	No	Yes	Yes	f	No	Yes	No	H5PLALAN1	Species	414
2	Ireland	H	R5P024	2	2	6	133	121	No	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	0.8
2	Ireland	I	R5P062	2	2	6	133	121	No	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	1.2
2	Ireland	H	R5P033	3	3	7	134	122	Yes	Yes	Yes	g	Yes	No	No	G5ANTODO1	Species	404
2	Ireland	I	R5P044	3	3	7	134	122	Yes	Yes	Yes	g	Yes	No	No	G5ANTODO1	Species	551.6
2	Ireland	H	R5P033	3	3	7	134	122	Yes	Yes	Yes	f	No	Yes	No	H5TAROFF1	Species	0.4
2	Ireland	I	R5P044	3	3	7	134	122	Yes	Yes	Yes	f	No	Yes	No	H5TAROFF1	Species	1.4
2	Ireland	H	R5P033	3	3	7	134	122	Yes	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	0
2	Ireland	I	R5P044	3	3	7	134	122	Yes	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	1
2	Ireland	H	R5P037	3	3	7	135	123	Yes	Yes	Yes	g	Yes	No	No	G5AGRCAP1	Species	244
2	Ireland	I	R5P050	3	3	7	135	123	Yes	Yes	Yes	g	Yes	No	No	G5AGRCAP1	Species	382.4
2	Ireland	H	R5P037	3	3	7	135	123	Yes	Yes	Yes	f	No	Yes	No	H5PLALAN1	Species	496.8
2	Ireland	I	R5P050	3	3	7	135	123	Yes	Yes	Yes	f	No	Yes	No	H5PLALAN1	Species	271.6
2	Ireland	H	R5P037	3	3	7	135	123	Yes	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	1.3
2	Ireland	I	R5P050	3	3	7	135	123	Yes	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	1.6
2	Ireland	H	R5P015	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5AGRCAP1	Species	5.2
2	Ireland	H	R5P015	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5ALOPRA1	Species	25.6
2	Ireland	H	R5P015	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5ANTODO1	Species	44.4
2	Ireland	H	R5P015	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5HOLLAN1	Species	446.4
2	Ireland	H	R5P038	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5AGRCAP1	Species	15.2
2	Ireland	H	R5P038	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5ALOPRA1	Species	14
2	Ireland	H	R5P038	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5ANTODO1	Species	156.4
2	Ireland	H	R5P038	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5HOLLAN1	Species	276
2	Ireland	I	R5P066	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5AGRCAP1	Species	32
2	Ireland	I	R5P066	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5ALOPRA1	Species	19.1
2	Ireland	I	R5P066	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5ANTODO1	Species	259.6
2	Ireland	I	R5P066	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5HOLLAN1	Species	255.6
2	Ireland	I	R5P069	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5AGRCAP1	Species	21.7
2	Ireland	I	R5P069	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5ALOPRA1	Species	8.4
2	Ireland	I	R5P069	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5ANTODO1	Species	196.8
2	Ireland	I	R5P069	4	1	1	136	124	Yes	No	No	g	Yes	No	No	G5HOLLAN1	Species	252.8
2	Ireland	H	R5P035	4	2	5	137	125	Yes	No	Yes	g	Yes	No	No	G5ANTODO1	Species	272.4
2	Ireland	H	R5P035	4	2	5	137	125	Yes	No	Yes	g	Yes	No	No	G5HOLLAN1	Species	311.6
2	Ireland	I	R5P042	4	2	5	137	125	Yes	No	Yes	g	Yes	No	No	G5ANTODO1	Species	190.4
2	Ireland	I	R5P042	4	2	5	137	125	Yes	No	Yes	g	Yes	No	No	G5HOLLAN1	Species	234
2	Ireland	H	R5P035	4	2	5	137	125	Yes	No	Yes	l	No	No	Yes	L5LOTPED1	Species	0
2	Ireland	H	R5P035	4	2	5	137	125	Yes	No	Yes	l	No	No	Yes	L5TRIREP1	Species	0
2	Ireland	I	R5P042	4	2	5	137	125	Yes	No	Yes	l	No	No	Yes	L5LOTPED1	Species	0.8
2	Ireland	I	R5P042	4	2	5	137	125	Yes	No	Yes	l	No	No	Yes	L5TRIREP1	Species	0
2	Ireland	H	R5P019	4	2	5	138	126	Yes	No	Yes	g	Yes	No	No	G5AGRCAP1	Species	278
2	Ireland	H	R5P019	4	2	5	138	126	Yes	No	Yes	g	Yes	No	No	G5ALOPRA1	Species	39.6
2	Ireland	I	R5P075	4	2	5	138	126	Yes	No	Yes	g	Yes	No	No	G5AGRCAP1	Species	NA
2	Ireland	I	R5P075	4	2	5	138	126	Yes	No	Yes	g	Yes	No	No	G5ALOPRA1	Species	NA
2	Ireland	H	R5P019	4	2	5	138	126	Yes	No	Yes	l	No	No	Yes	L5LOTPED1	Species	3
2	Ireland	H	R5P019	4	2	5	138	126	Yes	No	Yes	l	No	No	Yes	L5TRIREP1	Species	0.2
2	Ireland	I	R5P075	4	2	5	138	126	Yes	No	Yes	l	No	No	Yes	L5LOTPED1	Species	NA
2	Ireland	I	R5P075	4	2	5	138	126	Yes	No	Yes	l	No	No	Yes	L5TRIREP1	Species	NA
2	Ireland	H	R5P006	4	3	7	139	127	Yes	Yes	Yes	g	Yes	No	No	G5HOLLAN1	Species	282.4
2	Ireland	I	R5P056	4	3	7	139	127	Yes	Yes	Yes	g	Yes	No	No	G5HOLLAN1	Species	268.4
2	Ireland	H	R5P006	4	3	7	139	127	Yes	Yes	Yes	f	No	Yes	No	H5CENNIG1	Species	2.4
2	Ireland	H	R5P006	4	3	7	139	127	Yes	Yes	Yes	f	No	Yes	No	H5RUMACE1	Species	75.2
2	Ireland	I	R5P056	4	3	7	139	127	Yes	Yes	Yes	f	No	Yes	No	H5CENNIG1	Species	0.4
2	Ireland	I	R5P056	4	3	7	139	127	Yes	Yes	Yes	f	No	Yes	No	H5RUMACE1	Species	165.6
2	Ireland	H	R5P006	4	3	7	139	127	Yes	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	0.4
2	Ireland	I	R5P056	4	3	7	139	127	Yes	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	0.8
2	Ireland	H	R5P031	4	3	7	140	128	Yes	Yes	Yes	g	Yes	No	No	G5AGRCAP1	Species	239.8
2	Ireland	I	R5P064	4	3	7	140	128	Yes	Yes	Yes	g	Yes	No	No	G5AGRCAP1	Species	406.3
2	Ireland	H	R5P031	4	3	7	140	128	Yes	Yes	Yes	f	No	Yes	No	H5CENNIG1	Species	12.2
2	Ireland	H	R5P031	4	3	7	140	128	Yes	Yes	Yes	f	No	Yes	No	H5RANREP1	Species	0.5
2	Ireland	I	R5P064	4	3	7	140	128	Yes	Yes	Yes	f	No	Yes	No	H5CENNIG1	Species	24
2	Ireland	I	R5P064	4	3	7	140	128	Yes	Yes	Yes	f	No	Yes	No	H5RANREP1	Species	0
2	Ireland	H	R5P031	4	3	7	140	128	Yes	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	3.3
2	Ireland	I	R5P064	4	3	7	140	128	Yes	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	7.7
2	Ireland	H	R5P036	4	2	4	141	129	Yes	Yes	No	g	Yes	No	No	G5ANTODO1	Species	199.6
2	Ireland	H	R5P036	4	2	4	141	129	Yes	Yes	No	g	Yes	No	No	G5HOLLAN1	Species	256
2	Ireland	I	R5P055	4	2	4	141	129	Yes	Yes	No	g	Yes	No	No	G5ANTODO1	Species	118.8
2	Ireland	I	R5P055	4	2	4	141	129	Yes	Yes	No	g	Yes	No	No	G5HOLLAN1	Species	239.6
2	Ireland	H	R5P036	4	2	4	141	129	Yes	Yes	No	f	No	Yes	No	H5CENNIG1	Species	0
2	Ireland	H	R5P036	4	2	4	141	129	Yes	Yes	No	f	No	Yes	No	H5PLALAN1	Species	7.1
2	Ireland	I	R5P055	4	2	4	141	129	Yes	Yes	No	f	No	Yes	No	H5CENNIG1	Species	0.6
2	Ireland	I	R5P055	4	2	4	141	129	Yes	Yes	No	f	No	Yes	No	H5PLALAN1	Species	17.6
2	Ireland	H	R5P014	4	2	4	142	130	Yes	Yes	No	g	Yes	No	No	G5AGRCAP1	Species	29.2
2	Ireland	H	R5P014	4	2	4	142	130	Yes	Yes	No	g	Yes	No	No	G5ALOPRA1	Species	6.4
2	Ireland	I	R5P059	4	2	4	142	130	Yes	Yes	No	g	Yes	No	No	G5AGRCAP1	Species	166.8
2	Ireland	I	R5P059	4	2	4	142	130	Yes	Yes	No	g	Yes	No	No	G5ALOPRA1	Species	36.9
2	Ireland	H	R5P014	4	2	4	142	130	Yes	Yes	No	f	No	Yes	No	H5PLALAN1	Species	170.8
2	Ireland	H	R5P014	4	2	4	142	130	Yes	Yes	No	f	No	Yes	No	H5RUMACE1	Species	36.4
2	Ireland	I	R5P059	4	2	4	142	130	Yes	Yes	No	f	No	Yes	No	H5PLALAN1	Species	141.2
2	Ireland	I	R5P059	4	2	4	142	130	Yes	Yes	No	f	No	Yes	No	H5RUMACE1	Species	46
2	Ireland	H	R5P007	4	2	6	143	131	No	Yes	Yes	f	No	Yes	No	H5PLALAN1	Species	671.2
2	Ireland	H	R5P007	4	2	6	143	131	No	Yes	Yes	f	No	Yes	No	H5RANREP1	Species	4.8
2	Ireland	I	R5P047	4	2	6	143	131	No	Yes	Yes	f	No	Yes	No	H5PLALAN1	Species	838
2	Ireland	I	R5P047	4	2	6	143	131	No	Yes	Yes	f	No	Yes	No	H5RANREP1	Species	0
2	Ireland	H	R5P007	4	2	6	143	131	No	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	6.4
2	Ireland	H	R5P007	4	2	6	143	131	No	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	14.4
2	Ireland	I	R5P047	4	2	6	143	131	No	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	2.4
2	Ireland	I	R5P047	4	2	6	143	131	No	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	2
2	Ireland	H	R5P022	4	2	6	144	132	No	Yes	Yes	f	No	Yes	No	H5CENNIG1	Species	10.4
2	Ireland	H	R5P022	4	2	6	144	132	No	Yes	Yes	f	No	Yes	No	H5PLALAN1	Species	322.4
2	Ireland	I	R5P046	4	2	6	144	132	No	Yes	Yes	f	No	Yes	No	H5CENNIG1	Species	10
2	Ireland	I	R5P046	4	2	6	144	132	No	Yes	Yes	f	No	Yes	No	H5PLALAN1	Species	474.8
2	Ireland	H	R5P022	4	2	6	144	132	No	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	4.4
2	Ireland	H	R5P022	4	2	6	144	132	No	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	0.8
2	Ireland	I	R5P046	4	2	6	144	132	No	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	2
2	Ireland	I	R5P046	4	2	6	144	132	No	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	0.8
2	Ireland	H	R5P028	8	3	7	145	133	Yes	Yes	Yes	g	Yes	No	No	G5AGRCAP1	Species	10.5
2	Ireland	H	R5P028	8	3	7	145	133	Yes	Yes	Yes	g	Yes	No	No	G5ALOPRA1	Species	1.7
2	Ireland	H	R5P028	8	3	7	145	133	Yes	Yes	Yes	g	Yes	No	No	G5ANTODO1	Species	140.4
2	Ireland	H	R5P028	8	3	7	145	133	Yes	Yes	Yes	g	Yes	No	No	G5HOLLAN1	Species	125.2
2	Ireland	I	R5P052	8	3	7	145	133	Yes	Yes	Yes	g	Yes	No	No	G5AGRCAP1	Species	8
2	Ireland	I	R5P052	8	3	7	145	133	Yes	Yes	Yes	g	Yes	No	No	G5ALOPRA1	Species	0.8
2	Ireland	I	R5P052	8	3	7	145	133	Yes	Yes	Yes	g	Yes	No	No	G5ANTODO1	Species	164.4
2	Ireland	I	R5P052	8	3	7	145	133	Yes	Yes	Yes	g	Yes	No	No	G5HOLLAN1	Species	136.4
2	Ireland	H	R5P028	8	3	7	145	133	Yes	Yes	Yes	f	No	Yes	No	H5CENNIG1	Species	1
2	Ireland	H	R5P028	8	3	7	145	133	Yes	Yes	Yes	f	No	Yes	No	H5RUMACE1	Species	42
2	Ireland	I	R5P052	8	3	7	145	133	Yes	Yes	Yes	f	No	Yes	No	H5CENNIG1	Species	2.2
2	Ireland	I	R5P052	8	3	7	145	133	Yes	Yes	Yes	f	No	Yes	No	H5RUMACE1	Species	106.4
2	Ireland	H	R5P028	8	3	7	145	133	Yes	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	0.4
2	Ireland	H	R5P028	8	3	7	145	133	Yes	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	0
2	Ireland	I	R5P052	8	3	7	145	133	Yes	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	0.3
2	Ireland	I	R5P052	8	3	7	145	133	Yes	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	0
2	Ireland	H	R5P030	8	3	7	146	134	Yes	Yes	Yes	g	Yes	No	No	G5AGRCAP1	Species	30
2	Ireland	H	R5P030	8	3	7	146	134	Yes	Yes	Yes	g	Yes	No	No	G5ALOPRA1	Species	21.2
2	Ireland	H	R5P030	8	3	7	146	134	Yes	Yes	Yes	g	Yes	No	No	G5ANTODO1	Species	33.2
2	Ireland	H	R5P030	8	3	7	146	134	Yes	Yes	Yes	g	Yes	No	No	G5HOLLAN1	Species	568.4
2	Ireland	I	R5P051	8	3	7	146	134	Yes	Yes	Yes	g	Yes	No	No	G5AGRCAP1	Species	6.4
2	Ireland	I	R5P051	8	3	7	146	134	Yes	Yes	Yes	g	Yes	No	No	G5ALOPRA1	Species	6
2	Ireland	I	R5P051	8	3	7	146	134	Yes	Yes	Yes	g	Yes	No	No	G5ANTODO1	Species	126
2	Ireland	I	R5P051	8	3	7	146	134	Yes	Yes	Yes	g	Yes	No	No	G5HOLLAN1	Species	138
2	Ireland	H	R5P030	8	3	7	146	134	Yes	Yes	Yes	f	No	Yes	No	H5PLALAN1	Species	31.6
2	Ireland	H	R5P030	8	3	7	146	134	Yes	Yes	Yes	f	No	Yes	No	H5RANREP1	Species	0
2	Ireland	I	R5P051	8	3	7	146	134	Yes	Yes	Yes	f	No	Yes	No	H5PLALAN1	Species	8.4
2	Ireland	I	R5P051	8	3	7	146	134	Yes	Yes	Yes	f	No	Yes	No	H5RANREP1	Species	0
2	Ireland	H	R5P030	8	3	7	146	134	Yes	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	0
2	Ireland	H	R5P030	8	3	7	146	134	Yes	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	0
2	Ireland	I	R5P051	8	3	7	146	134	Yes	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	0
2	Ireland	I	R5P051	8	3	7	146	134	Yes	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	0
2	Ireland	H	R5P009	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5AGRCAP1	Species	27.6
2	Ireland	H	R5P009	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5ALOPRA1	Species	12.4
2	Ireland	H	R5P009	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5ANTODO1	Species	128.8
2	Ireland	H	R5P009	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5HOLLAN1	Species	154
2	Ireland	H	R5P029	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5AGRCAP1	Species	47.2
2	Ireland	H	R5P029	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5ALOPRA1	Species	26.4
2	Ireland	H	R5P029	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5ANTODO1	Species	149.6
2	Ireland	H	R5P029	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5HOLLAN1	Species	161.2
2	Ireland	I	R5P045	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5AGRCAP1	Species	27.2
2	Ireland	I	R5P045	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5ALOPRA1	Species	0.4
2	Ireland	I	R5P045	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5ANTODO1	Species	134.8
2	Ireland	I	R5P045	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5HOLLAN1	Species	123.6
2	Ireland	I	R5P057	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5AGRCAP1	Species	15.6
2	Ireland	I	R5P057	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5ALOPRA1	Species	3.6
2	Ireland	I	R5P057	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5ANTODO1	Species	167.2
2	Ireland	I	R5P057	8	2	4	147	135	Yes	Yes	No	g	Yes	No	No	G5HOLLAN1	Species	208
2	Ireland	H	R5P009	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5CENNIG1	Species	2.8
2	Ireland	H	R5P009	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5PLALAN1	Species	149.6
2	Ireland	H	R5P009	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5RANREP1	Species	1.2
2	Ireland	H	R5P009	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5RUMACE1	Species	3.6
2	Ireland	H	R5P029	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5CENNIG1	Species	0
2	Ireland	H	R5P029	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5PLALAN1	Species	186.8
2	Ireland	H	R5P029	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5RANREP1	Species	0.8
2	Ireland	H	R5P029	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5RUMACE1	Species	36.4
2	Ireland	I	R5P045	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5CENNIG1	Species	4
2	Ireland	I	R5P045	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5PLALAN1	Species	23.6
2	Ireland	I	R5P045	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5RANREP1	Species	0
2	Ireland	I	R5P045	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5RUMACE1	Species	11.6
2	Ireland	I	R5P057	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5CENNIG1	Species	0.4
2	Ireland	I	R5P057	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5PLALAN1	Species	15.2
2	Ireland	I	R5P057	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5RANREP1	Species	0
2	Ireland	I	R5P057	8	2	4	147	135	Yes	Yes	No	f	No	Yes	No	H5RUMACE1	Species	41.6
2	Ireland	H	R5P021	8	2	6	148	136	No	Yes	Yes	f	No	Yes	No	H5CENNIG1	Species	11.2
2	Ireland	H	R5P021	8	2	6	148	136	No	Yes	Yes	f	No	Yes	No	H5CERFON1	Species	0
2	Ireland	H	R5P021	8	2	6	148	136	No	Yes	Yes	f	No	Yes	No	H5PLALAN1	Species	252.4
2	Ireland	H	R5P021	8	2	6	148	136	No	Yes	Yes	f	No	Yes	No	H5RANREP1	Species	0
2	Ireland	H	R5P021	8	2	6	148	136	No	Yes	Yes	f	No	Yes	No	H5RUMACE1	Species	87.2
2	Ireland	H	R5P021	8	2	6	148	136	No	Yes	Yes	f	No	Yes	No	H5TAROFF1	Species	0
2	Ireland	I	R5P058	8	2	6	148	136	No	Yes	Yes	f	No	Yes	No	H5CENNIG1	Species	12.4
2	Ireland	I	R5P058	8	2	6	148	136	No	Yes	Yes	f	No	Yes	No	H5CERFON1	Species	0
2	Ireland	I	R5P058	8	2	6	148	136	No	Yes	Yes	f	No	Yes	No	H5PLALAN1	Species	145.6
2	Ireland	I	R5P058	8	2	6	148	136	No	Yes	Yes	f	No	Yes	No	H5RANREP1	Species	0
2	Ireland	I	R5P058	8	2	6	148	136	No	Yes	Yes	f	No	Yes	No	H5RUMACE1	Species	96
2	Ireland	I	R5P058	8	2	6	148	136	No	Yes	Yes	f	No	Yes	No	H5TAROFF1	Species	0
2	Ireland	H	R5P021	8	2	6	148	136	No	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	2
2	Ireland	H	R5P021	8	2	6	148	136	No	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	0
2	Ireland	I	R5P058	8	2	6	148	136	No	Yes	Yes	l	No	No	Yes	L5LOTPED1	Species	0.4
2	Ireland	I	R5P058	8	2	6	148	136	No	Yes	Yes	l	No	No	Yes	L5TRIREP1	Species	0.4
2	Sweden	J	R6P036	1	1	1	149	3	Yes	No	No	g	Yes	No	No	G6DACGLO1	Species	66.6
2	Sweden	K	R6P048	1	1	1	149	3	Yes	No	No	g	Yes	No	No	G6DACGLO1	Species	89.7
2	Sweden	K	R6P021	1	1	3	150	6	No	No	Yes	l	No	No	Yes	L6TRIPRA1	Species	583
2	Sweden	J	R6P063	1	1	3	150	6	No	No	Yes	l	No	No	Yes	L6TRIPRA1	Species	551.3
2	Sweden	J	R6P035	1	1	3	151	7	No	No	Yes	l	No	No	Yes	L6TRIREP1	Species	170.2
2	Sweden	K	R6P068	1	1	3	151	7	No	No	Yes	l	No	No	Yes	L6TRIREP1	Species	328.9
2	Sweden	K	R6P003	1	1	2	152	10	No	Yes	No	f	No	Yes	No	H6RANACR1	Species	44.7
2	Sweden	J	R6P008	1	1	2	152	10	No	Yes	No	f	No	Yes	No	H6RANACR1	Species	129.9
2	Sweden	K	R6P030	1	1	2	153	113	No	Yes	No	f	No	Yes	No	H6RUMACE1	Species	4.5
2	Sweden	J	R6P059	1	1	2	153	113	No	Yes	No	f	No	Yes	No	H6RUMACE1	Species	203
2	Sweden	K	R6P005	1	1	1	154	137	Yes	No	No	g	Yes	No	No	G6PHAARU1	Species	187.5
2	Sweden	J	R6P033	1	1	1	154	137	Yes	No	No	g	Yes	No	No	G6PHAARU1	Species	577.6
2	Sweden	K	R6P053	1	1	1	155	138	Yes	No	No	g	Yes	No	No	G6PHLPRA1	Species	733.9
2	Sweden	J	R6P060	1	1	1	155	138	Yes	No	No	g	Yes	No	No	G6PHLPRA1	Species	333.6
2	Sweden	J	R6P041	1	1	1	156	139	Yes	No	No	g	Yes	No	No	G6FESOVI1	Species	21.8
2	Sweden	K	R6P046	1	1	1	156	139	Yes	No	No	g	Yes	No	No	G6FESOVI1	Species	38
2	Sweden	K	R6P002	1	1	3	157	140	No	No	Yes	l	No	No	Yes	L6TRIHYB1	Species	494.1
2	Sweden	J	R6P057	1	1	3	157	140	No	No	Yes	l	No	No	Yes	L6TRIHYB1	Species	204.5
2	Sweden	K	R6P004	1	1	3	158	141	No	No	Yes	l	No	No	Yes	L6LOTCOR1	Species	10.3
